date_id,crops,vietnam_forex,europe_forex,ldn_1_last,ldn_1_ma_200,ldn_1_ma_50,ldn_2_last,ldn_2_ma_200,ldn_2_ma_50,ny_1_last,ny_1_ma_200,ny_1_ma_50,ny_2_last,ny_2_ma_200,ny_2_ma_50,Month,Week,Day,Dayofweek,Dayofyear
20111227,2011-2012,21033,0.766250014,1779,2193.041459,1862.058824,1822.333333,2224.500829,1898.431373,222.85,253.5671642,229.0696078,225.6,255.8835821,232.3352941,12,52,27,1,361
20111228,2011-2012,21000,0.764989972,1777,2191.900498,1860.54902,1818,2223.552239,1897.039216,226.75,253.3363184,228.8186275,229.5,255.6656716,232.0754902,12,52,28,2,362
20111229,2011-2012,21000,0.773559988,1767,2188.850746,1857.254902,1807,2220.726368,1894,224.25,253.1462687,228.627451,227.05,255.4870647,231.8764706,12,52,29,3,363
20111230,2011-2012,21000,0.771839976,1766,2185.950249,1854.901961,1810,2217.358209,1891.980392,226.85,252.9587065,228.5362745,229.65,255.3094527,231.7784314,12,52,30,4,364
20120102,2011-2012,20690,0.771600008,1783,2184.61194,1854.196078,1815,2215.380597,1891.205882,227.025,252.8487562,228.4485294,229.825,255.2077114,231.6892157,1,1,2,0,2
20120103,2011-2012,20728,0.772740006,1800,2183.273632,1853.490196,1820,2213.402985,1890.431373,227.2,252.738806,228.3607843,230,255.1059701,231.6,1,1,3,1,3
20120104,2011-2012,20726,0.765929997,1796,2180.069652,1853.137255,1811,2209.497512,1889.705882,226.7,252.4895522,228.2637255,229.45,254.8733831,231.4980392,1,1,4,2,4
20120105,2011-2012,20718,0.773310006,1758,2176.253731,1850.980392,1774,2205.323383,1887.117647,219.55,252.2099502,227.7676471,222.3,254.6012438,231.0029412,1,1,5,3,5
20120106,2011-2012,21000,0.781490028,1704,2172.044776,1847.333333,1720,2201.099502,1882.980392,221.75,251.9527363,227.1980392,224.55,254.3467662,230.4333333,1,1,6,4,6
20120109,2011-2012,20843,0.788619995,1741,2167.895522,1845.568627,1763,2197.243781,1880.823529,221.85,251.7201493,226.9098039,224.65,254.1164179,230.1343137,1,2,9,0,9
20120110,2011-2012,21005,0.782720029,1781,2164.139303,1844.54902,1805,2193.442786,1879.568627,225.95,251.5218905,226.7578431,228.8,253.9201493,229.9754902,1,2,10,1,10
20120111,2011-2012,21000,0.784200013,1816,2160.711443,1843.607843,1838,2189.631841,1878.294118,234.9,251.3542289,226.7637255,237.55,253.7534826,229.9715686,1,2,11,2,11
20120112,2011-2012,21005,0.785920024,1865,2157.527363,1843.764706,1885,2186.268657,1878.019608,233.9,251.2047264,226.7392157,236.65,253.6052239,229.9343137,1,2,12,3,12
20120113,2011-2012,21010,0.779999971,1817,2153.930348,1844.509804,1832,2182.895522,1878.215686,225.25,251.0246269,226.7058824,228.1,253.4263682,229.8892157,1,2,13,4,13
20120116,2011-2012,20888,0.790700018,1839,2150.616915,1844.588235,1854,2179.562189,1877.745098,225.2,250.925995,226.7205882,228.1,253.328607,229.8970588,1,3,16,0,16
20120117,2011-2012,20699,0.78944999,1830,2147.258706,1844.803922,1845,2176.164179,1877.411765,225.15,250.8273632,226.7352941,228.1,253.2308458,229.904902,1,3,17,1,17
20120118,2011-2012,21005,0.784560025,1834,2143.820896,1845.568627,1849,2173.711443,1877.568627,224.85,250.6318408,226.7519608,227.85,253.0373134,229.9068627,1,3,18,2,18
20120119,2011-2012,21010,0.777239978,1863,2140.527363,1847.529412,1878,2171.572139,1878.980392,226.65,250.4664179,226.7490196,229.7,252.8733831,229.8892157,1,3,19,3,19
20120120,2011-2012,20493,0.771309972,1917,2138.0199,1849.960784,1932,2169.253731,1880.862745,225.4,250.3139303,226.654902,228.5,252.7231343,229.7852941,1,3,20,4,20
20120123,2011-2012,20492,0.776109993,1876,2135.716418,1851.470588,1889,2166.766169,1881.745098,219.45,250.0711443,226.3892157,222.55,252.4823383,229.5137255,1,4,23,0,23
20120124,2011-2012,21015,0.767639995,1876,2132.621891,1853.137255,1888,2164.004975,1882.764706,220.45,249.8487562,226.2098039,223.5,252.2614428,229.3303922,1,4,24,1,24
